species,month,state,gear_type,landings,year,temperature,pressure,dew_point,humidity,wind_speed,wind_chill,uv_index,date
KayuTongkolAyahitam,5,Negeri Sembilan,Stationary Traps,0,2021,28.16048623,1007.9460990713634,25.094402388511647,82.82593222464675,5.353579622401342,28.160190951980336,2.637631800546136,
KayuTongkolAyahitam,5,Negeri Sembilan,Trawl Nets,0,2021,28.16048623,1007.9460990713634,25.094402388511647,82.82593222464675,5.353579622401342,28.160190951980336,2.637631800546136,
KayuTongkolAyahitam,5,Pahang,Anchovy Purse Seines,0.12614633,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Bag Nets,0,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Barrier Nets,0,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Drift/Gill Nets,72.29724743,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Fish Purse Seines,216.5863639,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Hooks & Lines,47.85505326,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Lift Nets,0.01205958,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Miscellaneous,0.03147536,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Other Seines,3.96006576,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Portable Traps,0.22232472,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Push/Scoop Nets,2.975e-05,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Shellfishcollection,0,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Stationary Traps,0,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Pahang,Trawl Nets,1.38055134,2021,28.49254305738224,1007.010845252168,25.26188554603354,83.50431482056648,5.426980321260112,28.50047870899491,1.952598828486749,
KayuTongkolAyahitam,5,Perak,Anchovy Purse Seines,0.01194069,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Bag Nets,0,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Barrier Nets,0,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Drift/Gill Nets,39.78286647,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Fish Purse Seines,92.23009809,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Hooks & Lines,8.66242583,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Lift Nets,0.00368209,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Miscellaneous,0.13079996,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Other Seines,1.19891216,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Portable Traps,0.05442779,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Push/Scoop Nets,0.00035703,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Shellfishcollection,0,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Stationary Traps,0,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perak,Trawl Nets,6.22942014,2021,28.48078014096266,1007.0148471720864,25.228738381262872,83.4411177,5.441263887701997,28.487959779401752,2.3435858750076504,
KayuTongkolAyahitam,5,Perlis,Anchovy Purse Seines,0.00043785,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Bag Nets,0,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Barrier Nets,0,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Drift/Gill Nets,1.45878745,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Fish Purse Seines,3.38196116,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Hooks & Lines,0.31764021,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Lift Nets,0.00013502,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Miscellaneous,0.00479627,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Other Seines,0.04396259,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Portable Traps,0.0019958,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Push/Scoop Nets,1.309e-05,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Shellfishcollection,0,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Stationary Traps,0,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Perlis,Trawl Nets,0.22842497,2021,28.165484546269614,1007.996360826558,24.0868096,81.91075075,5.509229879474635,28.16531106976521,2.302746109591594,
KayuTongkolAyahitam,5,Pulau Pinang,Anchovy Purse Seines,0.0010427,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Bag Nets,0,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Barrier Nets,0,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Drift/Gill Nets,3.47395665,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Fish Purse Seines,8.05380282,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Hooks & Lines,0.75642844,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Lift Nets,0.00032153,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Miscellaneous,0.01142184,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Other Seines,0.10469253,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Portable Traps,0.00475279,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Push/Scoop Nets,3.118e-05,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Shellfishcollection,0,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Stationary Traps,0,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Pulau Pinang,Trawl Nets,0.54397125,2021,28.471177176490343,1007.0185389615756,25.206259663060337,83.37596078791572,5.470672458612301,28.47767259814025,2.345366287877187,
KayuTongkolAyahitam,5,Sabah,Anchovy Purse Seines,0.04669725,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Bag Nets,0,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Barrier Nets,0,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Drift/Gill Nets,175.3649661,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Fish Purse Seines,264.6319848,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Hooks & Lines,55.46675552,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Lift Nets,0.02589891,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Miscellaneous,0.26817555,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Other Seines,11.88409544,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Portable Traps,0.24506878,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Push/Scoop Nets,0.00030511,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Shellfishcollection,0,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Stationary Traps,0,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sabah,Trawl Nets,6.75127431,2021,28.458452542013248,1007.0159705974144,25.195452039131364,83.32096556607448,5.486726596008531,28.464328701090466,2.3446146772234133,
KayuTongkolAyahitam,5,Sarawak,Anchovy Purse Seines,0.01511274,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Bag Nets,0,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Barrier Nets,0,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Drift/Gill Nets,61.44056825,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Fish Purse Seines,110.4758668,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Hooks & Lines,15.33684946,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Lift Nets,0.00716992,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Miscellaneous,0.1801494,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Other Seines,2.55356102,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Portable Traps,0.09632876,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Push/Scoop Nets,0.000273326,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Shellfishcollection,0,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Stationary Traps,0,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Sarawak,Trawl Nets,5.33781326,2021,28.448177315046788,1007.012336445282,25.173560678937367,83.26199708083726,5.480796501595568,28.45349297314209,2.340668040620395,
KayuTongkolAyahitam,5,Selangor,Anchovy Purse Seines,0.00176974,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Bag Nets,0,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Barrier Nets,0,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Drift/Gill Nets,5.89625604,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Fish Purse Seines,13.66950954,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Hooks & Lines,1.28386628,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Lift Nets,0.00054573,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Miscellaneous,0.01938598,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Other Seines,0.1776919,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Portable Traps,0.00806679,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Push/Scoop Nets,5.292e-05,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Shellfishcollection,0,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Stationary Traps,0,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Selangor,Trawl Nets,0.92326822,2021,28.44826099,1007.025220606408,25.158314276018228,83.18142331043572,7.549100509642873,28.453069308030944,2.725224528975387,
KayuTongkolAyahitam,5,Terengganu,Anchovy Purse Seines,0.03556292,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Bag Nets,0,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Barrier Nets,0,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Drift/Gill Nets,20.38189267,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Fish Purse Seines,61.05958637,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Hooks & Lines,13.4911991,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Lift Nets,0.00339981,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Miscellaneous,0.00887347,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Other Seines,1.11641367,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Portable Traps,0.06267733,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Push/Scoop Nets,8.39e-06,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Shellfishcollection,0,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Stationary Traps,0,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,5,Terengganu,Trawl Nets,0.38920222,2021,28.44575925635889,1006.988533941374,25.151286794897484,83.15691294623666,5.475562024,28.45010830878922,2.336496849,
KayuTongkolAyahitam,6,Kedah,Anchovy Purse Seines,0.00787912,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Bag Nets,0,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Barrier Nets,0,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Drift/Gill Nets,26.25092433,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Fish Purse Seines,60.85849365,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Hooks & Lines,5.71594521,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Lift Nets,0.00242965,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Miscellaneous,0.08630901,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Other Seines,0.79110821,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Portable Traps,0.03591445,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Push/Scoop Nets,0.00023559,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Shellfishcollection,0,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Stationary Traps,0,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kedah,Trawl Nets,4.11051418,2021,28.04612612891318,1007.6365980329684,24.75078889419689,83.15790906143783,5.494423445035261,28.051176673974155,2.2334254311432487,
KayuTongkolAyahitam,6,Kelantan,Anchovy Purse Seines,0.46245248,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Bag Nets,0,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Barrier Nets,0,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Drift/Gill Nets,265.0417247,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Fish Purse Seines,794.0056569,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Hooks & Lines,175.4366356,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Lift Nets,0.04421042,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Miscellaneous,0.11538868,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Other Seines,14.51760192,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Portable Traps,0.81504248,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Push/Scoop Nets,0.00010908,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Shellfishcollection,0,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Stationary Traps,0,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Kelantan,Trawl Nets,5.0611015,2021,28.028926221827067,1007.6428525766656,24.73254192625596,83.14435979663537,5.452163244530738,28.03353539316751,2.244832493943549,
KayuTongkolAyahitam,6,Labuan,Anchovy Purse Seines,0.0041966,2021,28.010251688070337,1007.6398273127965,24.72163426646648,83.17354579646593,5.3953135653604125,28.01446557740365,2.2534517705721737,
KayuTongkolAyahitam,6,Labuan,Bag Nets,0,2021,28.010251688070337,1007.6398273127965,24.72163426646648,83.17354579646593,5.3953135653604125,28.01446557740365,2.2534517705721737,
KayuTongkolAyahitam,6,Labuan,Barrier Nets,0,2021,28.010251688070337,1007.6398273127965,24.72163426646648,83.17354579646593,5.3953135653604125,28.01446557740365,2.2534517705721737,
KayuTongkolAyahitam,6,Labuan,Drift/Gill Nets,6.77123712,2021,28.010251688070337,1007.6398273127965,24.72163426646648,83.17354579646593,5.3953135653604125,28.01446557740365,2.2534517705721737,
KayuTongkolAyahitam,6,Labuan,Fish Purse Seines,12.3211989,2021,28.010251688070337,1007.6398273127965,24.72163426646648,83.17354579646593,5.3953135653604125,28.01446557740365,2.2534517705721737,
KayuTongkolAyahitam,6,Labuan,Hooks & Lines,3.49344078,2021,28.010251688070337,1007.6398273127965,24.72163426646648,83.17354579646593,5.3953135653604125,28.01446557740365,2.2534517705721737,
